arguments,births,cdcl_counters_applicable,configuration,conflicts,correct,decisions,expected_status,family,layer,log,max_depth,max_relation_arity,memory_mb,nclauses,nvars,preprocessing_seconds,proof_checker,proof_size_bytes,propagations,relation_table_size,returncode,run_id,seconds,seed,size,solver,status,timeout,verified
--elimdef=true,,True,elimdef_on,0.0,True,0.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n4.s0.s.cadical.elimdef_on.log,,,2.203125,16,6,,not_applicable,0,0.0,,10,layer_d_random_reordered_parity.n4.s0.s,0.006016833009198308,0,4,cadical,SAT,False,False
,,True,default,0.0,True,0.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n4.s0.s.kissat.default.log,,,1.6875,16,6,,not_applicable,0,6.0,,10,layer_d_random_reordered_parity.n4.s0.s,0.005826624983455986,0,4,kissat,SAT,False,False
--verb=1 --printsol=0,,True,default,0.0,True,3.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n4.s0.s.cryptominisat5.default.log,,,2.609375,16,6,,not_applicable,0,6.0,,10,layer_d_random_reordered_parity.n4.s0.s,0.006158458010759205,0,4,cryptominisat5,SAT,False,False
--xor=0 --verb=1 --printsol=0,,True,xor_recovery_off,0.0,True,3.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n4.s0.s.cryptominisat5.xor_recovery_off.log,,,2.609375,16,6,,not_applicable,0,6.0,,10,layer_d_random_reordered_parity.n4.s0.s,0.005967249977402389,0,4,cryptominisat5,SAT,False,False
--xor=1 --verb=1 --printsol=0,,True,xor_recovery_on,0.0,True,3.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n4.s0.s.cryptominisat5.xor_recovery_on.log,,,2.609375,16,6,,not_applicable,0,6.0,,10,layer_d_random_reordered_parity.n4.s0.s,0.006211915984749794,0,4,cryptominisat5,SAT,False,False
--maxnummatrices=0 --verb=1 --printsol=0,,True,gaussian_off,0.0,True,3.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n4.s0.s.cryptominisat5.gaussian_off.log,,,2.609375,16,6,,not_applicable,0,6.0,,10,layer_d_random_reordered_parity.n4.s0.s,0.006179666961543262,0,4,cryptominisat5,SAT,False,False
--maxnummatrices=5 --verb=1 --printsol=0,,True,gaussian_on,0.0,True,3.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n4.s0.s.cryptominisat5.gaussian_on.log,,,2.59375,16,6,,not_applicable,0,6.0,,10,layer_d_random_reordered_parity.n4.s0.s,0.006488499988336116,0,4,cryptominisat5,SAT,False,False
--xor=0 --maxnummatrices=0 --verb=1 --printsol=0,,True,xor_and_gaussian_off,0.0,True,3.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n4.s0.s.cryptominisat5.xor_and_gaussian_off.log,,,2.609375,16,6,,not_applicable,0,6.0,,10,layer_d_random_reordered_parity.n4.s0.s,0.006570541998371482,0,4,cryptominisat5,SAT,False,False
--xor=1 --maxnummatrices=5 --verb=1 --printsol=0,,True,xor_and_gaussian_on,0.0,True,3.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n4.s0.s.cryptominisat5.xor_and_gaussian_on.log,,,2.59375,16,6,,not_applicable,0,6.0,,10,layer_d_random_reordered_parity.n4.s0.s,0.0064106250065378845,0,4,cryptominisat5,SAT,False,False
-st,,True,default,0.0,True,0.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n4.s0.s.z3.default.log,,,2.9375,16,6,,not_applicable,0,3.0,,0,layer_d_random_reordered_parity.n4.s0.s,0.006353207980282605,0,4,z3,SAT,False,False
,,True,default,8.0,True,7.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s0.u.cadical.default.log,,,2.265625,92,38,,verified,290,137.0,,20,layer_a_v01_regression.n4.s0.u,0.006265292002353817,0,4,cadical,UNSAT,False,True
--congruence=false,,True,congruence_off,8.0,True,7.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s0.u.cadical.congruence_off.log,,,2.25,92,38,,verified,290,137.0,,20,layer_a_v01_regression.n4.s0.u,0.006648582988418639,0,4,cadical,UNSAT,False,True
--congruence=true,,True,congruence_on,8.0,True,7.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s0.u.cadical.congruence_on.log,,,2.265625,92,38,,verified,290,137.0,,20,layer_a_v01_regression.n4.s0.u,0.005801542021799833,0,4,cadical,UNSAT,False,True
--elim=false,,True,bve_off,8.0,True,7.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s0.u.cadical.bve_off.log,,,2.265625,92,38,,verified,290,137.0,,20,layer_a_v01_regression.n4.s0.u,0.00619283301057294,0,4,cadical,UNSAT,False,True
--elim=true,,True,bve_on,8.0,True,7.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s0.u.cadical.bve_on.log,,,2.265625,92,38,,verified,290,137.0,,20,layer_a_v01_regression.n4.s0.u,0.006656625017058104,0,4,cadical,UNSAT,False,True
--factor=false,,True,factor_off,8.0,True,7.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s0.u.cadical.factor_off.log,,,2.265625,92,38,,verified,290,137.0,,20,layer_a_v01_regression.n4.s0.u,0.0063346250099129975,0,4,cadical,UNSAT,False,True
--factor=true,,True,factor_on,8.0,True,7.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s0.u.cadical.factor_on.log,,,2.265625,92,38,,verified,290,137.0,,20,layer_a_v01_regression.n4.s0.u,0.00621941703138873,0,4,cadical,UNSAT,False,True
--elimdef=false,,True,elimdef_off,8.0,True,7.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s0.u.cadical.elimdef_off.log,,,2.265625,92,38,,verified,290,137.0,,20,layer_a_v01_regression.n4.s0.u,0.006439000018872321,0,4,cadical,UNSAT,False,True
--elimdef=true,,True,elimdef_on,8.0,True,7.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s0.u.cadical.elimdef_on.log,,,2.265625,92,38,,verified,290,137.0,,20,layer_a_v01_regression.n4.s0.u,0.00646666600368917,0,4,cadical,UNSAT,False,True
,,True,default,9.0,True,8.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s0.u.kissat.default.log,,,1.890625,92,38,,verified,2146,388.0,,20,layer_a_v01_regression.n4.s0.u,0.006548792007379234,0,4,kissat,UNSAT,False,True
--verb=1 --printsol=0,,True,default,8.0,True,7.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s0.u.cryptominisat5.default.log,,,2.625,92,38,,unavailable_for_solver,0,152.0,,20,layer_a_v01_regression.n4.s0.u,0.0067005419987253845,0,4,cryptominisat5,UNSAT,False,False
--xor=0 --verb=1 --printsol=0,,True,xor_recovery_off,8.0,True,7.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s0.u.cryptominisat5.xor_recovery_off.log,,,2.640625,92,38,,unavailable_for_solver,0,152.0,,20,layer_a_v01_regression.n4.s0.u,0.0065999579965136945,0,4,cryptominisat5,UNSAT,False,False
--xor=1 --verb=1 --printsol=0,,True,xor_recovery_on,8.0,True,7.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s0.u.cryptominisat5.xor_recovery_on.log,,,2.640625,92,38,,unavailable_for_solver,0,152.0,,20,layer_a_v01_regression.n4.s0.u,0.005917000002227724,0,4,cryptominisat5,UNSAT,False,False
--maxnummatrices=0 --verb=1 --printsol=0,,True,gaussian_off,8.0,True,7.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s0.u.cryptominisat5.gaussian_off.log,,,2.625,92,38,,unavailable_for_solver,0,152.0,,20,layer_a_v01_regression.n4.s0.u,0.006712874979712069,0,4,cryptominisat5,UNSAT,False,False
--maxnummatrices=5 --verb=1 --printsol=0,,True,gaussian_on,8.0,True,7.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s0.u.cryptominisat5.gaussian_on.log,,,2.625,92,38,,unavailable_for_solver,0,152.0,,20,layer_a_v01_regression.n4.s0.u,0.00626333401305601,0,4,cryptominisat5,UNSAT,False,False
--xor=0 --maxnummatrices=0 --verb=1 --printsol=0,,True,xor_and_gaussian_off,8.0,True,7.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s0.u.cryptominisat5.xor_and_gaussian_off.log,,,2.640625,92,38,,unavailable_for_solver,0,152.0,,20,layer_a_v01_regression.n4.s0.u,0.0062883340287953615,0,4,cryptominisat5,UNSAT,False,False
--xor=1 --maxnummatrices=5 --verb=1 --printsol=0,,True,xor_and_gaussian_on,8.0,True,7.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s0.u.cryptominisat5.xor_and_gaussian_on.log,,,2.625,92,38,,unavailable_for_solver,0,152.0,,20,layer_a_v01_regression.n4.s0.u,0.006376125034876168,0,4,cryptominisat5,UNSAT,False,False
-st,,True,default,8.0,True,8.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s0.u.z3.default.log,,,3.015625,92,38,,unavailable_for_solver,0,143.0,,0,layer_a_v01_regression.n4.s0.u,0.0060244170017540455,0,4,z3,UNSAT,False,False
,,True,default,39.0,True,40.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s0.u.cadical.default.log,,,2.296875,134,39,,verified,1296,308.0,,20,layer_b_heterogeneous_tseitin.n4.s0.u,0.006454375048633665,0,4,cadical,UNSAT,False,True
--congruence=false,,True,congruence_off,39.0,True,40.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s0.u.cadical.congruence_off.log,,,2.296875,134,39,,verified,1296,308.0,,20,layer_b_heterogeneous_tseitin.n4.s0.u,0.00602254195837304,0,4,cadical,UNSAT,False,True
--congruence=true,,True,congruence_on,39.0,True,40.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s0.u.cadical.congruence_on.log,,,2.28125,134,39,,verified,1296,308.0,,20,layer_b_heterogeneous_tseitin.n4.s0.u,0.006484416022431105,0,4,cadical,UNSAT,False,True
--elim=false,,True,bve_off,39.0,True,40.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s0.u.cadical.bve_off.log,,,2.296875,134,39,,verified,1296,308.0,,20,layer_b_heterogeneous_tseitin.n4.s0.u,0.006210291991010308,0,4,cadical,UNSAT,False,True
--elim=true,,True,bve_on,39.0,True,40.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s0.u.cadical.bve_on.log,,,2.296875,134,39,,verified,1296,308.0,,20,layer_b_heterogeneous_tseitin.n4.s0.u,0.0064739579684101045,0,4,cadical,UNSAT,False,True
--factor=false,,True,factor_off,39.0,True,40.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s0.u.cadical.factor_off.log,,,2.296875,134,39,,verified,1296,308.0,,20,layer_b_heterogeneous_tseitin.n4.s0.u,0.006197959010023624,0,4,cadical,UNSAT,False,True
--factor=true,,True,factor_on,39.0,True,40.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s0.u.cadical.factor_on.log,,,2.296875,134,39,,verified,1296,308.0,,20,layer_b_heterogeneous_tseitin.n4.s0.u,0.00638145802076906,0,4,cadical,UNSAT,False,True
--elimdef=false,,True,elimdef_off,39.0,True,40.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s0.u.cadical.elimdef_off.log,,,2.296875,134,39,,verified,1296,308.0,,20,layer_b_heterogeneous_tseitin.n4.s0.u,0.006203124998137355,0,4,cadical,UNSAT,False,True
--elimdef=true,,True,elimdef_on,39.0,True,40.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s0.u.cadical.elimdef_on.log,,,2.296875,134,39,,verified,1296,308.0,,20,layer_b_heterogeneous_tseitin.n4.s0.u,0.006189499981701374,0,4,cadical,UNSAT,False,True
,,True,default,16.0,True,15.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s0.u.kissat.default.log,,,1.953125,134,39,,verified,6476,325.0,,20,layer_b_heterogeneous_tseitin.n4.s0.u,0.00623379199532792,0,4,kissat,UNSAT,False,True
--verb=1 --printsol=0,,True,default,28.0,True,37.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s0.u.cryptominisat5.default.log,,,2.65625,134,39,,unavailable_for_solver,0,345.0,,20,layer_b_heterogeneous_tseitin.n4.s0.u,0.0062729999772273,0,4,cryptominisat5,UNSAT,False,False
--xor=0 --verb=1 --printsol=0,,True,xor_recovery_off,28.0,True,37.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s0.u.cryptominisat5.xor_recovery_off.log,,,2.65625,134,39,,unavailable_for_solver,0,345.0,,20,layer_b_heterogeneous_tseitin.n4.s0.u,0.006290874967817217,0,4,cryptominisat5,UNSAT,False,False
--xor=1 --verb=1 --printsol=0,,True,xor_recovery_on,28.0,True,37.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s0.u.cryptominisat5.xor_recovery_on.log,,,2.625,134,39,,unavailable_for_solver,0,345.0,,20,layer_b_heterogeneous_tseitin.n4.s0.u,0.006439707998652011,0,4,cryptominisat5,UNSAT,False,False
--maxnummatrices=0 --verb=1 --printsol=0,,True,gaussian_off,28.0,True,37.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s0.u.cryptominisat5.gaussian_off.log,,,2.65625,134,39,,unavailable_for_solver,0,345.0,,20,layer_b_heterogeneous_tseitin.n4.s0.u,0.006578165979590267,0,4,cryptominisat5,UNSAT,False,False
--maxnummatrices=5 --verb=1 --printsol=0,,True,gaussian_on,28.0,True,37.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s0.u.cryptominisat5.gaussian_on.log,,,2.65625,134,39,,unavailable_for_solver,0,345.0,,20,layer_b_heterogeneous_tseitin.n4.s0.u,0.005733917001634836,0,4,cryptominisat5,UNSAT,False,False
--xor=0 --maxnummatrices=0 --verb=1 --printsol=0,,True,xor_and_gaussian_off,28.0,True,37.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s0.u.cryptominisat5.xor_and_gaussian_off.log,,,2.671875,134,39,,unavailable_for_solver,0,345.0,,20,layer_b_heterogeneous_tseitin.n4.s0.u,0.005683208000846207,0,4,cryptominisat5,UNSAT,False,False
--xor=1 --maxnummatrices=5 --verb=1 --printsol=0,,True,xor_and_gaussian_on,28.0,True,37.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s0.u.cryptominisat5.xor_and_gaussian_on.log,,,2.640625,134,39,,unavailable_for_solver,0,345.0,,20,layer_b_heterogeneous_tseitin.n4.s0.u,0.005551958980504423,0,4,cryptominisat5,UNSAT,False,False
-st,,True,default,28.0,True,42.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s0.u.z3.default.log,,,3.03125,134,39,,unavailable_for_solver,0,326.0,,0,layer_b_heterogeneous_tseitin.n4.s0.u,0.0056541659869253635,0,4,z3,UNSAT,False,False
,,True,default,39.0,True,35.0,UNSAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s0.u.cadical.default.log,,,2.375,402,307,,verified,4004,691.0,,20,layer_c_heterogeneous_tseitin.n4.s0.u,0.007005791005212814,0,4,cadical,UNSAT,False,True
--congruence=false,,True,congruence_off,39.0,True,35.0,UNSAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s0.u.cadical.congruence_off.log,,,2.390625,402,307,,verified,4004,691.0,,20,layer_c_heterogeneous_tseitin.n4.s0.u,0.007012667017988861,0,4,cadical,UNSAT,False,True
--congruence=true,,True,congruence_on,39.0,True,35.0,UNSAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s0.u.cadical.congruence_on.log,,,2.421875,402,307,,verified,4004,691.0,,20,layer_c_heterogeneous_tseitin.n4.s0.u,0.006186207989230752,0,4,cadical,UNSAT,False,True
--elim=false,,True,bve_off,39.0,True,35.0,UNSAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s0.u.cadical.bve_off.log,,,2.421875,402,307,,verified,4004,691.0,,20,layer_c_heterogeneous_tseitin.n4.s0.u,0.006282040965743363,0,4,cadical,UNSAT,False,True
--elim=true,,True,bve_on,39.0,True,35.0,UNSAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s0.u.cadical.bve_on.log,,,2.421875,402,307,,verified,4004,691.0,,20,layer_c_heterogeneous_tseitin.n4.s0.u,0.006410291010979563,0,4,cadical,UNSAT,False,True
--factor=false,,True,factor_off,39.0,True,35.0,UNSAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s0.u.cadical.factor_off.log,,,2.421875,402,307,,verified,4004,691.0,,20,layer_c_heterogeneous_tseitin.n4.s0.u,0.006649082992225885,0,4,cadical,UNSAT,False,True
--factor=true,,True,factor_on,39.0,True,35.0,UNSAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s0.u.cadical.factor_on.log,,,2.375,402,307,,verified,4004,691.0,,20,layer_c_heterogeneous_tseitin.n4.s0.u,0.005770082992967218,0,4,cadical,UNSAT,False,True
--elimdef=false,,True,elimdef_off,39.0,True,35.0,UNSAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s0.u.cadical.elimdef_off.log,,,2.375,402,307,,verified,4004,691.0,,20,layer_c_heterogeneous_tseitin.n4.s0.u,0.0064472079975530505,0,4,cadical,UNSAT,False,True
--elimdef=true,,True,elimdef_on,39.0,True,35.0,UNSAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s0.u.cadical.elimdef_on.log,,,2.390625,402,307,,verified,4004,691.0,,20,layer_c_heterogeneous_tseitin.n4.s0.u,0.0062948340200819075,0,4,cadical,UNSAT,False,True
,,True,default,12.0,True,10.0,UNSAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s0.u.kissat.default.log,,,2.0,402,307,,verified,12575,593.0,,20,layer_c_heterogeneous_tseitin.n4.s0.u,0.006492292042821646,0,4,kissat,UNSAT,False,True
--verb=1 --printsol=0,,True,default,28.0,True,43.0,UNSAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s0.u.cryptominisat5.default.log,,,2.765625,402,307,,unavailable_for_solver,0,302.0,,20,layer_c_heterogeneous_tseitin.n4.s0.u,0.006046124966815114,0,4,cryptominisat5,UNSAT,False,False
--xor=0 --verb=1 --printsol=0,,True,xor_recovery_off,28.0,True,43.0,UNSAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s0.u.cryptominisat5.xor_recovery_off.log,,,2.734375,402,307,,unavailable_for_solver,0,302.0,,20,layer_c_heterogeneous_tseitin.n4.s0.u,0.005952958017587662,0,4,cryptominisat5,UNSAT,False,False
--xor=1 --verb=1 --printsol=0,,True,xor_recovery_on,28.0,True,43.0,UNSAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s0.u.cryptominisat5.xor_recovery_on.log,,,2.765625,402,307,,unavailable_for_solver,0,302.0,,20,layer_c_heterogeneous_tseitin.n4.s0.u,0.005662750045303255,0,4,cryptominisat5,UNSAT,False,False
--maxnummatrices=0 --verb=1 --printsol=0,,True,gaussian_off,28.0,True,43.0,UNSAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s0.u.cryptominisat5.gaussian_off.log,,,2.75,402,307,,unavailable_for_solver,0,302.0,,20,layer_c_heterogeneous_tseitin.n4.s0.u,0.006233624997548759,0,4,cryptominisat5,UNSAT,False,False
--maxnummatrices=5 --verb=1 --printsol=0,,True,gaussian_on,28.0,True,43.0,UNSAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s0.u.cryptominisat5.gaussian_on.log,,,2.75,402,307,,unavailable_for_solver,0,302.0,,20,layer_c_heterogeneous_tseitin.n4.s0.u,0.0066842910018749535,0,4,cryptominisat5,UNSAT,False,False
--xor=0 --maxnummatrices=0 --verb=1 --printsol=0,,True,xor_and_gaussian_off,28.0,True,43.0,UNSAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s0.u.cryptominisat5.xor_and_gaussian_off.log,,,2.765625,402,307,,unavailable_for_solver,0,302.0,,20,layer_c_heterogeneous_tseitin.n4.s0.u,0.006702749989926815,0,4,cryptominisat5,UNSAT,False,False
--xor=1 --maxnummatrices=5 --verb=1 --printsol=0,,True,xor_and_gaussian_on,28.0,True,43.0,UNSAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s0.u.cryptominisat5.xor_and_gaussian_on.log,,,2.75,402,307,,unavailable_for_solver,0,302.0,,20,layer_c_heterogeneous_tseitin.n4.s0.u,0.0068916670279577374,0,4,cryptominisat5,UNSAT,False,False
-st,,True,default,37.0,True,52.0,UNSAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s0.u.z3.default.log,,,3.171875,402,307,,unavailable_for_solver,0,390.0,,0,layer_c_heterogeneous_tseitin.n4.s0.u,0.006093291973229498,0,4,z3,UNSAT,False,False
,,True,default,9.0,True,7.0,UNSAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n4.s0.u.cadical.default.log,,,2.28125,16,6,,verified,93,26.0,,20,layer_d_resolution_tseitin_reference.n4.s0.u,0.009723750001285225,0,4,cadical,UNSAT,False,True
--congruence=false,,True,congruence_off,9.0,True,7.0,UNSAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n4.s0.u.cadical.congruence_off.log,,,2.25,16,6,,verified,93,26.0,,20,layer_d_resolution_tseitin_reference.n4.s0.u,0.006113541021477431,0,4,cadical,UNSAT,False,True
--congruence=true,,True,congruence_on,9.0,True,7.0,UNSAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n4.s0.u.cadical.congruence_on.log,,,2.25,16,6,,verified,93,26.0,,20,layer_d_resolution_tseitin_reference.n4.s0.u,0.005921499978285283,0,4,cadical,UNSAT,False,True
